uid,cls
185371604,0
48363789,0
2402890705,1
50170520,1
251618612,1
4526791757,1
732509713,1
3435714418,1
2321507695,1
40406017,1
126864793,1
719425834151350273,0
2593727650,1
3331430474,1
782643547,1
21262592,1
268000343,1
4625788338,1
1310300732,1
174116522,0
3423101079,0
941645928,1
1156482001,1
471596290,1
58065602,1
21374782,0
1352445853,1
16198135,1
751070567961362433,1
31107377,1
972278756,0
31014905,1
22708423,0
2778816007,1
148946699,0
2885751389,1
3144159129,0
40152883,0
815191352,1
2525283834,0
78810085,0
727943724035133440,1
2247227815,1
87491355,1
1010082690,1
4238473639,1
91411281,1
450570513,1
1471533517,1
35236925,1
40727239,1
131946519,1
1326627740,0
631133455,1
3739277777,0
2738269807,1
870455953,1
760970375266177024,0
2759611720,1
1410442225,1
4824119381,1
4896714273,1
3192491248,1
369115093,1
3064356496,1
3489948554,1
19477705,0
3300068188,1
37506240,1
729391623105216512,1
2413384939,1
3274759884,1
44311947,1
168245600,1
388844416,1
2419621173,0
104700212,0
2458539979,1
19236901,1
591482497,0
2753192107,1
759439734,1
374926925,1
90561258,1
13798012,1
611457228,1
3182709671,1
38445587,1
1910817294,1
3026654979,0
3141665834,1
4711298258,1
177728296,1
2193207925,1
176929933,1
24538648,1
2893882532,1
193869453,1
747229479098028032,0
24299196,1
4428639021,1
19870226,1
437778480,1
2804055650,1
2508337502,0
423059323,1
2661065365,1
995714388,1
16197277,1
203983627,1
34553221,1
3158160402,1
145727585,1
2651872074,1
2194216862,0
536484128,1
394503867,1
26652909,1
390915898,1
2543231237,0
760252899398131713,0
3490207032,1
104251465,1
47657778,1
4303241954,1
1625370284,1
3045468769,0
723696905931350020,1
62660463,1
3647423477,1
805681688,0
385629023,1
991392072,0
229164205,1
2425242746,1
25588237,1
153255067,1
3020165893,1
2525971676,1
2275625576,1
739657482042150912,1
93397735,1
56827470,0
3635786363,1
27557135,1
2856058216,1
279972830,1
1365664952,1
740699233452449792,1
1920592938,1
4166804716,1
3294075541,1
289547963,1
105520216,1
3050559991,1
51002583,1
3284942214,1
120218859,1
2928154079,1
485907955,1
559126823,1
29050008,1
135354872,1
159444513,0
4750515495,1
81036778,0
20152364,0
166444212,1
2728168321,1
1717794174,0
243776687,0
4491698473,1
499533882,1
2855760936,1
110937131,0
353665254,0
379508299,1
20210093,1
106438545,1
442453741,1
709956961224282114,0
278730634,1
77750748,0
2472964519,1
107631477,1
750882592241704960,1
15853000,1
1463209416,1
17628908,1
163912032,1
3835857975,1
9962582,1
197129451,1
515722683,1
2908936788,1
2634041429,1
737504321688866817,0
74642516,1
148961431,1
273609796,1
3501147253,1
25951168,1
325902364,1
78475656,1
1367629580,1
3362023006,1
2826695793,0
418408440,0
35259590,1
375888662,0
2482121668,0
1462067574,0
3062271589,1
2930557040,1
768806840423452672,1
1629650467,1
4410113957,1
3354164957,0
1514447408,0
323867068,1
2355685903,1
2253330008,0
1589887244,1
3271681891,1
1945520976,0
756095126611619840,1
1582234434,1
712791493,1
69223489,1
27930889,1
333665531,1
483589525,1
44197101,1
149400264,1
433722224,1
2561555594,0
442584877,1
169742876,1
4025869349,1
3365055141,0
436893086,1
745224420914929664,1
2865803534,0
762937563942232064,1
2458973952,1
54076061,1
123120917,1
1720235736,1
874608722,0
40408783,1
798636306,0
7961562,1
765274724083634177,0
143437274,1
223881937,1
129518956,1
416879419,1
68503476,1
137935215,1
612028951,0
2946888623,0
723214714227044352,1
4830044728,0
2987164117,1
14184732,1
3759515473,1
700548498257633281,1
41758439,1
732754985285353473,1
3400339960,1
1436143670,1
23190575,1
619103068,1
2490041856,1
262307665,1
738183461719183360,0
3157774842,1
1499622074,1
732325082421440512,1
1186658438,1
70500167,1
239978305,1
1622266195,1
1001200542,1
7399662,1
81328926,1
2417878371,1
2460350448,1
3316019896,1
259549656,1
423686127,1
815342028,1
2390735340,1
887106073,1
2490698651,1
57722673,1
747110567739957248,1
153897791,1
744526532,0
3421291661,1
230487027,1
14750379,1
2799020223,1
1630205334,1
70956699,1
1155371712,1
331250590,1
2963199829,0
4607939481,1
3140951056,1
1702368948,1
3246619208,0
2246271429,1
2345511456,1
1248020168,1
4926250233,1
302215046,1
778568894,1
3457621517,1
24167719,0
51245152,1
36812289,1
733502945442979840,1
47987041,1
2224366943,1
200215360,1
62683495,0
274292942,0
119954777,1
490609157,1
594792761,1
46753559,1
41525641,1
29544585,0
14511317,0
40362003,1
450135544,1
218157131,0
29980466,1
17377759,1
188251192,1
16669652,1
40472940,0
599810903,1
209323397,1
2311772216,1
735132139184914433,0
319729777,0
3288015793,1
143069782,1
1270658840,0
880223420,1
230042022,1
314806345,1
719950564122050564,1
15881303,0
707323188607254528,1
714212176844627968,1
287174048,1
727312730458198017,0
840433896,1
3134047253,1
716332032,1
4855904193,1
166740356,1
2843965601,1
2150026003,1
91186075,1
552069606,1
2610602262,1
2846161589,0
76031250,1
246971783,1
3625242919,1
34293787,1
2365163191,0
181314888,0
1732608372,1
732962939439812609,1
738917394496786432,1
22842312,0
475097891,1
104960245,0
29619757,1
1445510874,1
992102665,1
1539942980,1
41551140,1
231679211,1
21253438,1
2983229031,1
3091593004,1
2277020191,1
15879320,1
1499166679,1
45722943,0
348263523,1
3305716721,0
133900381,1
3797502732,0
312246402,1
1722826213,0
9611402,1
235569603,1
92131254,1
1859020896,1
1009371282,0
2737909938,1
758084044441563136,1
17911429,0
535879888,0
358214383,1
22695749,1
840442508,1
269133026,1
225589880,1
17643027,0
844402795,1
381885456,0
723034620,0
727571496877608960,1
768301122,1
408929052,1
514858242,0
2892744815,1
711241315,1
2920954291,1
709199280,1
627996743,1
2309225029,0
985338032,1
1115951010,1
65000669,1
2585331041,1
180253474,1
49654153,1
3260184727,1
49993431,1
2920335224,1
49361701,1
1714104811,0
14424667,1
18739661,1
411031635,1
3031636501,0
22310840,1
538467684,1
15928609,1
4785985292,1
814558860,1
585273426,1
1931237239,0
4260636376,1
4534978395,1
456035844,1
40331076,1
1009579045,1
436893401,0
1711098290,0
730812302895747072,1
53894192,0
92063900,1
16256934,1
721883,1
1542371244,1
36156989,1
4708570638,1
2639666856,1
4634908402,1
2885786680,1
866900521,1
4554628760,1
712122814690680838,1
1124768984,0
1468394996,1
88765716,0
139273909,1
396049550,1
3241569642,1
402445233,1
2720303996,1
117002395,0
16493968,1
631579397,1
3131245155,1
228839603,0
85060484,1
439423113,1
611294730,1
2690677752,1
62260440,1
480259239,1
16332215,1
2449417625,0
137646753,1
758624646837121025,1
1246184377,1
4243970838,1
237900600,0
18239888,1
245037305,1
2988363935,1
1510335974,1
28397054,0
2821620123,1
2759108867,0
438372615,0
135479476,1
11004022,0
2493373796,1
579764160,1
2373127303,1
1258290324,1
48581890,1
387910949,1
734347079120789504,0
248064766,1
23717092,1
760194704109547522,1
387345181,1
755254079220133888,0
1525286526,1
296713011,0
62193955,1
6778752,1
2482917116,1
60128755,1
3916810113,1
376231288,0
67478353,1
3351371764,1
755810497,1
48520595,1
15796410,1
32166444,1
30056611,1
1394584466,1
2778987709,1
142722371,0
2903095530,1
49931901,1
41621986,1
859007402,1
3295738829,1
2904663365,1
703347011257442304,1
3752149702,1
23015138,1
2820665295,1
128679421,0
18253323,1
1047771152,0
4071313402,1
1302054283,1
2890098127,1
747675912393605121,1
65725114,1
16224698,1
1683522259,1
17892882,1
14035862,1
74255309,1
1851873576,1
3234486212,1
3323046817,1
2685030469,1
54369024,1
274635952,1
765807319,1
1622475194,1
754820053,0
162080580,1
97018951,1
434310501,1
125432503,1
275993739,1
547748646,1
1576841540,1
151156781,0
220981095,0
737753917669445633,1
400838529,1
1482891308,1
733495242880647168,1
1610930737,1
27076961,0
739431976457883648,1
409720502,1
179152846,1
197171024,1
806069065,1
246971322,1
2908370570,1
186367446,1
2522656780,0
471607842,1
148021987,1
722837864782770176,1
4863374474,1
1709112282,1
1513856222,1
65453890,1
737077396331888640,1
417946482,1
123016168,1
1431596580,1
470091085,1
345497858,1
4440843017,1
197707118,0
2798545418,0
367876860,0
1342178599,1
2963478060,1
262756156,1
551026224,1
709254665947381760,1
758056506,1
743094243250475009,1
2933512636,1
83088160,1
3120017249,1
43785263,0
1261917972,1
2786382186,0
75772803,0
221687430,0
516583662,1
243074121,0
483547838,1
223688574,1
767585109356613632,1
177901712,1
104375685,1
2917954661,1
2459309899,1
3342508872,0
18895038,1
1066582844,1
723263035318501377,1
403674963,0
4284262458,0
620563746,1
758817347528302592,1
2723136605,0
798946304,1
4400305215,1
4539616993,1
763124742744379392,1
137895268,1
3299222375,1
4529945534,1
44515779,1
759813619823448064,1
28126740,1
111159497,0
263390225,1
3192468365,1
722457511744241664,0
74794254,1
101690171,0
87066110,1
517486407,0
377769285,1
339500454,1
18957524,1
3065667467,0
112592277,1
705254020659609600,1
19539813,1
410350305,1
610232124,1
3001906820,1
499181370,1
3126987693,1
1593365185,1
2690940446,1
1421991738,1
721435407934599168,1
35896909,1
549673983,1
178528654,0
534679109,1
268876529,0
93823936,1
255347428,1
327909215,1
824850984,1
2677621020,1
16109025,1
82641539,1
19810498,0
3998569395,1
58828115,1
537927291,0
2397170528,1
175958363,1
2211309805,1
280562915,1
749225864995434496,1
28348361,1
30709615,0
3307076782,1
2963657779,0
4550513265,0
296493118,1
2191308585,1
133813121,1
54169454,1
32616305,1
3247920125,0
3381038008,0
297424995,0
767981743316008960,1
1241397930,1
754152008274239491,1
63521072,0
920305964,1
1401358976,1
1068357853,1
740892950784290816,1
2391087476,0
170495689,1
181390842,1
168146206,1
3710122941,1
54625488,1
53204096,1
2800819081,1
219505926,1
748070462727434240,0
566429191,1
3310881810,1
20704867,1
267981891,0
2830858809,1
1357807526,0
147464765,0
172768169,1
214151228,0
560205167,0
245577064,1
2881711348,1
46628185,1
414767240,1
614954438,1
1042800374,0
417441631,1
474456375,1
290731902,1
283753334,0
3182750875,1
17634782,1
720987018,1
183993932,0
2550461,1
42334536,1
3480143592,0
453264388,0
172977437,0
87813078,1
19433387,0
107157676,1
480663701,0
267498190,1
2307192068,1
151276433,1
3233405035,1
16017624,0
311505260,1
305821442,1
324081246,1
568473481,0
13215132,0
2687445908,1
143937573,0
1494466465,1
239099039,1
66453183,1
869901024,1
2848696257,1
16572502,1
34143616,1
2230501024,1
381434858,1
24081122,1
455260424,1
1332860611,1
197866219,1
4387869569,1
740062474922168321,1
18162990,0
433643633,0
10861402,0
247054188,1
730373159631785984,1
119616407,1
346715824,0
2839462486,1
4837660192,1
201349100,1
18063190,0
220983510,1
1080951162,1
735886801387327488,1
287612002,1
486328835,1
3146476250,1
2426715208,1
729728616007897089,1
34522803,1
2671454389,1
720081151914876929,1
50962424,1
134103827,1
1022462234,1
50201340,1
3091612540,1
1128727950,1
8642282,1
326339415,1
14343213,1
45439914,1
2489167136,1
2836592348,1
4802394208,0
1975613088,1
2835676538,1
69090517,1
28861195,0
20758188,1
4851461044,1
122098769,0
462902908,0
208494436,1
58897472,1
216045854,1
19010539,0
730930018927452160,1
2245658845,0
1559266158,1
2477674703,0
369681378,0
1143999428,1
2908187728,0
207713395,0
1344044348,1
872600160,0
3160376942,1
326370520,1
86353622,0
748804637633810432,1
765921644502192128,1
491188213,0
18046440,1
736986230508814336,1
1127399683,1
3035736219,1
2614767518,1
497302633,0
2995172740,0
3119913976,1
607161641,0
14228082,1
32203248,1
1704943573,1
2338405554,0
2731205080,1
241100266,1
720392691733794817,1
807835045,1
2871955771,1
2190521824,1
2821803742,1
2257208533,1
1171080595,1
14592178,1
4693121263,1
32408612,0
2926988897,1
4786622214,1
2992391145,1
40199130,1
1608787903,1
443911403,1
4430010556,1
30079557,1
3120315106,1
3235239799,1
701846472,1
204950224,0
706982448362627073,1
51402564,1
320453220,1
184940507,1
3239928445,1
606337324,1
259130048,1
1422312391,1
18201501,1
4121449514,1
3461730672,1
761720709039083520,1
3103640158,1
222774725,0
711999876012384257,1
188727044,1
3398515394,1
572137248,0
49919662,1
131542941,0
222514338,1
2350987699,1
3012072137,1
2875955770,1
933334849,1
2811828234,1
808117434,1
185931941,1
278030608,1
3282627348,0
1403609114,0
2370385968,1
4772793194,1
1553483714,0
598119230,0
415217677,0
729694776472313860,1
1695159529,1
623401568,1
74627601,1
3297741590,1
18448643,1
3411439732,1
750432492340084736,0
741552536491032576,1
107854938,1
952102609,1
3500990002,1
3012100068,1
3257246892,1
2296624618,1
197932326,1
344395626,0
366668722,1
172699615,1
1344785628,1
770356062524440576,1
394403582,1
28340539,0
30478230,1
1669440840,1
2684346472,1
3313864724,0
2895733514,1
33563337,1
1858686524,0
1260367494,1
54922006,1
16102919,1
255786970,1
43953934,0
1587793610,1
3091243357,1
3916088123,1
2229284365,0
51127740,1
627144216,1
45990961,1
2365169399,1
17594825,1
1476515000,1
44729254,0
273208556,1
4106209403,0
2824991076,1
1610850560,0
465290872,1
3067928263,1
890557220,1
87795518,1
123879200,0
85670284,1
38125768,1
2940585742,1
1976665957,1
34880024,1
350624026,1
2473156130,1
606611487,0
50337211,1
88824652,1
2856080264,0
4496844625,1
21978028,1
2219256925,1
3474031463,0
35402311,1
3030429039,0
567495649,1
3321605684,1
407119181,0
706348256104570880,0
28409795,1
1029970933,1
71565208,0
21649027,1
3260267550,0
1326512257,1
138888495,0
748649907423051776,1
348926205,1
283352630,1
764717481986367488,1
810575172,1
3222935154,0
4514874111,1
13463262,1
4512962728,0
2881708636,1
1977314048,1
169907851,1
704683668539908097,1
25022806,1
13557972,1
448801608,1
67049467,0
275992052,1
2617820935,1
22840677,1
438688938,1
480066163,1
97755970,1
19236403,1
14914066,1
36362854,1
262469223,0
48365521,1
28884258,1
195875558,1
2819347452,1
3032872800,1
2823537241,0
265065360,1
2748371283,0
37599390,1
26267756,1
168506489,1
2506587411,1
1637018462,0
37670916,1
34935625,1
13200062,0
2934474329,1
320780089,1
306356206,0
353831335,1
246776637,1
130995522,1
1723285028,1
1106279480,0
2306611,1
116054402,1
3426091660,1
4703956268,1
2205233027,0
767605468189437952,1
19240249,1
368055401,0
274183714,1
362423096,1
2901908326,1
3404712605,1
308038342,1
1419507768,1
3323124669,1
237053339,1
361904655,1
2172,0
956839339,1
67947922,0
1442116176,1
2436196411,1
746270596628090880,1
98050540,1
42951015,1
2788227232,1
1127048532,1
2219957240,1
737798953,0
766136105246875648,1
761412253627408384,1
54694601,1
768806564757065731,1
1021657970,1
55350494,0
39765368,1
14840566,1
348307971,0
35258484,0
15841045,1
3200026720,1
194942208,1
2209704618,1
3074044946,0
26473119,1
243975557,1
702343064409481216,1
149011583,1
2505388608,1
15633744,1
33626422,1
4836579625,1
27704917,1
147258320,1
482735088,1
2370259131,1
4745737700,1
46073304,1
724629061822091265,1
342994241,1
9460072,0
3058887740,1
443123977,1
1005118766,1
2610775267,1
497540923,0
569934478,1
146587484,0
73171384,0
3549532336,1
1154480282,1
756503501274951684,1
32241681,0
3196617306,1
2690303958,1
462817272,1
355192278,1
27280000,1
468191374,1
372123091,1
144375456,1
1214810773,1
2437924681,1
3091119654,1
3969225539,0
2907990948,1
3143889479,1
1413743736,1
3984276493,1
1478386501,1
2452192561,1
1976923129,1
3862000215,1
4860812509,1
12388532,1
765957466685407232,1
2242044623,1
749083721462976513,1
354848421,1
582874449,1
385290318,0
3415139152,1
279964303,1
2690821224,1
20971849,1
235340145,0
18940451,1
554407776,1
14079746,0
538304939,1
20529586,1
313097713,0
525817082,1
2550636080,1
2798317598,1
163254412,1
764223421051908097,1
331085505,1
112955490,1
4413378556,1
571123978,0
238206130,0
404142316,1
2604518264,0
982065110,1
6368902,1
401571058,1
1266502471,1
108137545,1
335048870,1
707566325351227393,1
281961720,1
3874131672,1
102583139,1
119742201,1
37173289,1
53216775,1
22287639,1
2881676698,1
120790169,0
535652608,1
90328089,1
2957133012,0
3288236383,1
2657534412,1
2851787496,1
1110734330,1
941730877,1
763019650871558145,1
21723389,1
7462462,1
2920598247,1
420499546,1
2228325210,1
721513292,1
4855330630,0
319885429,1
48105806,0
292123514,1
2757543136,1
16818795,0
33953802,0
8975162,1
166950772,1
3435944625,1
441508464,0
2233318524,1
2795142794,1
571001995,1
271447589,0
3343589795,1
3622557014,0
2913727171,1
1126376305,1
118566137,1
266657815,1
1849107752,1
1373977088,0
1301925750,1
184600236,1
14320842,0
3325752201,1
2956592234,1
476605738,1
412901559,0
66277894,1
3386657122,0
716930280171429888,1
3073284357,1
2715980211,1
34987735,1
562821747,0
2751266348,1
4881257174,0
21276048,0
24446308,1
15665499,0
53584369,0
549952232,1
107128402,0
730191787751550977,1
196342850,0
28561791,0
230234694,1
457152405,1
4686704659,1
2836002702,1
22729901,1
1381980883,0
100307582,1
1202604870,1
1089449905,1
3115768800,1
184624507,1
84683561,1
23255132,1
22731154,1
1655348695,1
3001910321,0
546349485,1
2342960472,1
343247243,1
2258041401,1
2504424492,1
27275057,1
600483298,1
3012534790,1
144302479,1
1140297475,0
761048059694329856,0
763118960489304065,1
340120600,1
548822914,1
2960531198,1
38004913,1
225348751,1
272899187,0
2829894016,1
3947093412,1
723754871313313793,1
730221196936151040,0
4889913004,1
191976630,1
3395999362,1
267526489,1
3014367795,1
1396528051,1
757342922232635392,1
1957729544,1
2608310408,1
752864830814613504,0
3002005403,1
2945368125,1
29728210,1
381717831,0
123140671,0
51689856,1
1480725648,1
744356940227043328,1
10037802,1
758723585376555008,1
5515372,0
2515638146,1
13466932,1
198278223,1
3312764036,1
13339612,0
451972654,1
25076062,0
715892802257874945,1
725154178981597186,0
633781577,0
2819992999,1
3092678020,1
760522933261393920,0
1587022351,1
731023325271465984,0
808642260,1
1915233661,1
2944323673,0
184206788,1
743935770617061376,0
721149586123788288,1
52303850,1
351995311,1
2887603788,1
2492075149,0
2319786030,1
2794554204,1
82289657,1
321408176,1
95131884,1
743471447008477184,1
500938969,0
3401101469,0
3128045373,1
820487113,1
2561236061,0
325594003,1
22881830,1
37098733,1
707531762,1
30341683,0
751370230002319361,0
2952131280,0
504005187,1
14346659,1
45665831,1
129245360,0
381721893,1
710870426,1
69272368,1
110579431,1
1340647489,1
153576660,1
55093269,1
2274059755,1
82495488,1
3314895073,1
396820830,0
1137769555,1
421198189,0
25962697,1
964563715,1
249243294,0
500585935,1
3318418976,1
250916381,1
3011737200,0
1517189581,1
14956864,0
4847971647,1
725458687565828096,1
133464894,1
2302054688,1
17992555,1
2856882913,1
1408882327,1
134302158,1
3375029793,1
401501594,1
975043471,1
719896605806239744,0
1673360677,1
719154157,1
2881586477,1
236153406,1
187212702,1
1517485753,1
458707271,1
1058802138,1
821108359,0
38540562,0
13551012,1
617110366,1
765001548778856449,1
1615255508,1
542859757,1
148908323,1
762099478782279680,1
1582239014,1
2352357685,0
283901770,1
763059914340196352,1
1611754904,1
763562463237332992,1
78699234,1
3240298794,1
303815430,1
739920974133514241,1
516586981,1
1529281777,1
251812711,1
561746568,1
2302442252,1
253499905,1
768907243286769664,1
3320644422,1
2909905025,0
51265603,0
575520770,1
18894703,1
3097991625,1
2880191774,1
704266853686898688,1
2320787660,1
581965636,1
3206757545,1
22420450,1
2989393210,1
3096702665,1
3262209973,1
750691825594302464,1
456597300,1
117182080,1
353215065,1
141823052,1
728462489516564481,1
1304302562,1
2479284446,1
576725177,1
1353030110,1
19288213,1
752464462398054400,1
738825450101821440,1
735442135,1
399880481,1
43698922,1
3241429222,1
95018206,1
352862581,0
471202842,0
2416248448,1
3302954915,1
3005398930,1
467133656,1
706382704984522752,1
3161088194,1
25282841,1
3159488757,0
596529209,1
3382699715,0
726811897417224192,1
572107543,1
749300340655259648,0
731270334834483205,1
52316453,1
76192915,1
154128397,1
186035657,1
206785794,1
448568220,1
3098124406,1
758901917149908993,1
239404355,1
3171321661,0
733360663356178432,1
1369035834,0
68309082,0
16876752,0
3346141649,0
202755777,1
17520627,1
78262626,1
304179838,1
1455702092,1
632286050,1
24993608,0
116376470,1
17796871,1
3194983477,1
21948368,1
542856710,0
435522686,1
1638727094,1
2548717243,1
4830526497,1
70156569,0
979667251,1
211375606,1
3990255024,0
3236288083,1
565520971,1
285205444,1
384241686,1
293816981,1
13568722,1
434325499,1
1570841995,1
758653577254567936,1
765840919,1
42155249,1
552844908,1
734443221812674560,1
430589068,1
64725062,1
173377791,0
38611529,0
100297075,0
219877344,0
205616670,1
3348995908,1
1606587745,1
80002928,0
318305349,1
53358442,1
23038759,1
37749317,1
555741725,1
471751388,0
56143061,1
936366606,0
1369630357,1
86475868,1
2906422609,1
1559477065,1
2958651612,1
160714736,1
125409887,1
44237417,0
2664189539,1
746349240146866176,0
548770409,1
874818637,1
210859828,1
70048789,1
769858756272283648,1
369379594,1
25808237,1
22290086,1
129895355,1
8071902,1
411904930,0
747678937887686656,1
2160721319,1
1058899129,1
3032564461,1
3242359209,0
26647156,1
51904324,1
721030342057070592,1
836419597,1
830439709,1
550227669,1
2247660987,1
737513959,1
229700807,1
401510613,1
287991559,1
4728165144,1
422215505,1
1619055685,0
2817281598,1
3065463113,0
318511712,0
321085112,0
865745298,0
1739516522,1
738510668,1
16160446,1
187090442,0
323233038,1
30686109,0
411958308,0
85359208,1
271322794,1
621147893,1
2203345754,0
3317264574,1
3158119436,1
551494403,0
765706401985376256,1
60712271,1
106497798,0
724120242390204416,1
623068666,1
4917651094,1
2422903748,1
298613909,1
1625800136,0
17500500,1
4107793940,1
65038722,1
2455369350,1
737040123791966209,1
996580824,1
2934136159,1
2497594603,1
848380572,0
16268349,1
134919810,1
353406293,0
3102755194,0
2710307287,1
2592342907,1
4727177543,1
2190688044,1
164222663,1
1609107704,1
1618094370,0
2357186198,1
234638023,1
763130533459140609,1
2408102581,1
898038727,1
372291193,1
54273401,0
711539502,1
348165419,1
711303323668733952,0
15238375,1
14079873,1
2317161896,1
1349623333,1
433903354,1
92041440,1
419050957,0
707504065,1
8244382,1
509700385,1
1115237750,1
575056791,1
15383,1
3115672824,1
1695264374,1
1486266668,1
19883059,1
2520726003,1
716747505984253952,1
3268484252,1
132129393,1
57615825,0
4054358352,0
2279382673,1
20633845,1
3251930160,0
1742360072,1
206428434,1
298820773,1
548144046,1
2512040760,1
2644443134,1
337756392,0
104300226,0
4531278442,1
310866154,1
508244115,0
1355288173,1
934837854,1
2233944943,1
2196323620,1
1977741337,1
474905434,0
78291632,1
14337094,1
613391190,1
438697431,1
3293922253,1
266270567,1
703954550,1
3281011196,1
252433598,0
727580665642930176,0
1733211248,1
752281441,1
2342047794,1
2423983051,1
17617356,1
129960904,0
720621527885082625,1
24285721,1
623516447,1
4506777116,0
221795226,1
424648720,0
30481970,1
1517318136,1
414639314,1
3464453236,1
1295555828,1
19120894,1
572965711,1
719367416631812096,1
3420447353,1
10943642,0
3011136007,1
2881544913,1
3231330683,1
2498529713,1
1665548186,1
2981813883,1
14490154,1
709256668358385665,1
255596127,1
365492456,1
105543253,1
95711070,1
14128238,1
3247100643,1
3347446373,1
2773585549,1
344312266,0
2898199131,0
1244999317,0
96636938,1
636287283,1
4909776532,1
345191484,1
1889332453,1
32119426,0
768797924407046144,1
39253866,1
756041672346050560,1
3180984128,1
626712055,0
98633226,1
4028673917,0
602517366,0
68262503,0
3474376281,1
2952987634,1
385507946,1
441131586,1
2577727488,0
54599989,0
37720107,1
2463396332,1
3280328456,1
277983079,1
857549384,1
19457778,1
120444309,1
334797160,0
3314580366,1
60604257,1
78425607,1
57119358,1
3144002356,1
563540960,1
163022427,1
1925928025,1
282857806,1
1185544790,1
1054459699,1
88979823,1
67958804,1
131475001,1
42993762,0
3423361827,1
61890416,0
164557121,1
24043714,1
117630495,1
2810601744,1
90657573,1
1251477906,1
128431735,1
16949854,1
475440244,0
1315281006,1
1166735318,1
713784480385875977,1
73179368,1
17207172,1
2823438574,1
2739395187,1
1114933915,1
113748959,1
357073968,0
413751003,0
2349078825,0
2223883255,1
3541761314,1
2875534718,1
749765305,1
1894752582,1
3090760363,1
3059845042,1
22997360,1
700894172664823808,1
3081186479,1
5839412,0
748195892,0
1072815721,1
76123504,0
347424608,1
2908052700,0
2342438579,1
131613421,1
3390107356,1
262243594,1
3342558913,1
2712589909,1
129575487,1
2938491381,1
372105859,1
90794392,1
4671712849,1
411661959,1
92876967,1
637151420,1
294641790,1
1649277673,0
16263665,1
814242486,1
52171965,1
564388509,0
735170759480496128,1
765578992342695936,0
2836730387,1
3408511414,1
241656749,1
87226416,1
2293176799,1
3031192491,1
112162552,0
203981100,1
46737971,1
1152808536,1
2674244094,1
169699597,1
264704104,1
2574938256,1
582219349,1
581599547,1
134313841,1
395602995,1
761997900599529472,1
546270359,1
2390620848,1
212326276,1
849621698,1
719935066785251328,0
744737352841474048,1
426310157,1
29250236,1
203207763,0
441516495,1
44137956,1
19647620,1
1933981711,0
2975716167,1
79273453,1
32373458,1
411185138,1
430148532,0
26476926,1
17324527,1
3218809204,0
154521153,0
497186452,1
3408604335,1
728745897081765888,1
3237815367,0
254051223,1
727231431085297664,0
1183188954,0
701313730336808961,1
123934159,1
2208211878,1
120123383,1
2436212776,1
4873683255,1
19237173,1
3305574447,1
309467480,0
2336247360,1
261049517,1
2428199407,1
19345520,1
2506986194,1
774966642,1
736535608131194880,1
14356961,1
323843639,0
210098697,1
14914385,1
2393055440,1
3351964708,0
1582359571,1
3607526176,1
3404390074,1
503624385,1
228345671,1
4572281,1
16847689,1
26131543,1
1688957876,0
3576844582,1
418603961,1
98251498,1
2409372914,1
295502971,1
45052430,1
272773600,1
3770331867,1
949274826,1
194797555,1
32402995,1
741982068452691969,1
1330680530,1
126481061,1
2275176955,1
751425676515958784,1
226926769,1
307020540,0
74614792,1
4394600537,0
2893976604,1
2532087254,0
26685521,1
1121932537,1
3011219835,1
2584930699,1
290527349,1
1596559753,1
263205995,1
272691386,1
365297999,1
23475353,0
762515562970779650,1
207435997,1
2525420522,1
389807131,1
65916865,1
26588369,1
47949019,1
51153301,1
1642954868,1
38528036,0
359524790,1
704496172145070080,1
2987702690,0
18525951,1
2713171192,0
3198429007,1
756931759636373504,1
149379911,1
14385661,1
717053615152742401,0
395971237,1
1586150251,1
21421531,1
2785021765,1
3282566394,0
2902316648,1
767436338039693312,0
4613564908,1
855650773,1
14966598,1
2483523452,0
762180386159853568,1
732783267187937280,1
907046347,1
924314582,1
2849404722,1
249225679,1
726029166,1
2547343104,1
2276436087,1
143897141,1
764136346357272576,0
2430767167,1
1340481060,0
1610069208,1
113058766,1
757875208153919489,0
442125004,1
128590065,0
289115116,1
751588036421574656,0
2680153357,1
3026998962,1
143196668,0
49635347,1
595638718,0
770469394145239041,1
3161298393,1
2590010456,0
382242537,1
2868263299,1
40080125,1
2898019527,0
2877757837,1
3072322605,1
722504702987005956,1
22234724,0
742711548104282113,0
1003066188,0
177026405,1
325361405,1
1360804964,1
749962222101667840,1
845802066,1
2376729690,1
3170619550,1
1214528118,1
4862658378,1
753965662112878593,1
311716272,1
31659233,1
2573274826,1
767875639978360832,1
571592019,1
2449328120,1
745037319313498112,1
1675789614,1
717932452874825728,1
3151719486,1
22507897,1
755961774663430148,1
703339421643481092,1
247995939,1
513120768,1
745745537442381826,1
35422754,0
266159850,1
67784183,1
510670932,1
2488349361,0
1576622628,1
568475620,1
2219306221,1
293303332,0
23327302,1
1665539142,1
898374318,1
1273924561,1
764857250271879168,0
4623051027,1
1342838222,1
4854495748,1
26029947,1
523821772,0
306987777,1
191432837,1
193345365,1
3107676563,1
469271854,1
102211274,1
33342221,1
1601699820,1
2316738511,1
2417769337,1
3065044724,1
26030707,0
3310975254,1
18602163,1
615749071,1
314414260,1
853518055,1
211213421,0
405594421,1
127969126,1
300571141,1
350144145,0
702272921415254016,0
2613189287,0
29296775,1
990665588,0
67368423,1
1373321875,1
321583149,1
594007681,1
2198448431,1
410170716,1
3226036359,0
15687597,1
762447648838131713,1
149159975,0
